deliverCount,workYear,salaryMin,financeStage,pvScore,city,companyLogo,district,industryField,education,createTime,companySize,positionName,companyName,jobNature,companyLabelList,positionId,salaryAvg,salaryMax,showCount,positionType,positionAdvantage
0,1-3年,9,初创型(不需要融资),7.1103788916509325,深圳,image1/M00/28/0D/CgYXBlVdjJWATM52AACG6LSQ9TE950.png,福田区,游戏,大专,2016-07-03 14:38:17,少于15人,游戏数值策划,sunnet,全职,"节日礼物,带薪年假,绩效奖金,扁平管理",2043154,10,12,53,用户研究,五险一金 周末双休 节日礼品 节日聚餐
0,3-5年,5,初创型(未融资),2.0887301632810975,武汉,image1/M00/2D/B8/Cgo8PFV6QB6AeRFIAAANl4Zufng015.jpg?cc=0.3031249945051968,洪山区,移动互联网 · 电子商务,本科,2016-07-03 14:36:00,15-50人,运营经理,三帝飓风科技,全职,"节日礼物,专项奖金,带薪年假,绩效奖金",1387353,7,9,28,运营,期权
0,1-3年,5,初创型(未融资),16.97224618913433,北京,i/image/M00/31/17/Cgp3O1dJMeCAQlItAAAJ0ZVbAk0398.jpg,,移动互联网 · 医疗健康,本科,2016-07-03 14:34:51,少于15人,Java开发工程师,华创云智,全职,"技能培训,节日礼物,带薪年假,绩效奖金",2043153,7,10,234,后端开发,创业公司，团队非常棒，发展空间大！
0,1年以下,3,初创型(天使轮),26.27801627559026,北京,image2/M00/0F/1F/CgpzWlYnRQ2ADGP4AAAvgpXD0aY760.jpg?cc=0.7158174064587431,海淀区,教育 · 文化娱乐,大专,2016-07-03 14:33:18,15-50人,前台,星城街舞,全职,"节日礼物,带薪年假,绩效奖金,岗位晋升",1682282,4,5,56,行政,五险 90后老大哥 团队年轻
0,1-3年,4,初创型(天使轮),58.96109085876017,北京,image2/M00/0F/1F/CgpzWlYnRQ2ADGP4AAAvgpXD0aY760.jpg?cc=0.7158174064587431,海淀区,教育 · 文化娱乐,大专,2016-07-03 14:33:15,15-50人,招聘,星城街舞,全职,"节日礼物,带薪年假,绩效奖金,岗位晋升",1841931,5,6,170,人力资源,只负责公司的招聘和培训板块
2,3-5年,8,初创型(天使轮),49.76672563396266,北京,image2/M00/01/CF/CgpzWlXlcjaAHmiEAABvaGWOGtE421.png,朝阳区,电子商务 · O2O,本科,2016-07-03 14:33:11,15-50人,内容编辑,砾石网,全职,"专项奖金,绩效奖金,年度旅游,岗位晋升",2006038,10,12,164,编辑,创业风口，勇往直前
0,3-5年,15,成熟型(D轮及以上),0.030948935464365748,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:08:02,500-2000人,Java,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043182,17,20,3,后端开发,美味三餐 全球游 半年调薪
0,3-5年,15,成熟型(D轮及以上),0.030948935464365748,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:56,500-2000人,Java,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043181,17,20,3,后端开发,美味三餐 全球游 半年调薪
1,应届毕业生,2,初创型(天使轮),85.3727392769712,上海,image2/M00/09/6B/CgqLKVYJCOOAHEW6AAAF7zInH8Q817.png,徐汇区,医疗健康,本科,2016-07-03 14:46:12,少于15人,文案实习（医学）,查河信科,实习,"股票期权,绩效奖金,扁平管理,五险一金",1900024,2,3,314,编辑,医疗领域创业、能力锻炼、参与产品落地机会
0,1-3,3,初创型(天使轮),23.028615663158515,北京,image2/M00/0F/1F/CgpzWlYnRQ2ADGP4AAAvgpXD0aY760.jpg?cc=0.7158174064587431,海淀区,教育 · 文化娱乐,高中,2016-07-03 14:33:12,15-50人,前台接待,星城街舞,全职,"节日礼物,带薪年假,绩效奖金,岗位晋升",1744772,3,4,23,行政,"节日福利,员工福利"
3,不限,5,初创型(天使轮),32.6214817417743,北京,image2/M00/01/CF/CgpzWlXlcjaAHmiEAABvaGWOGtE421.png,朝阳区,电子商务 · O2O,学历不限,2016-07-03 14:33:05,15-50人,渠道销售,砾石网,全职,"专项奖金,绩效奖金,年度旅游,岗位晋升",2009594,6,8,83,销售,基本工资+绩效，晋升通道清晰
0,5-10年,6,成长型(A轮),0.4092718080854736,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,,移动互联网 · 电子商务,本科,2016-07-03 14:31:00,50-150人,会计主管,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",2042999,9,12,38,财务,晋升空间 扁平管理
0,3-5年,10,成熟型(不需要融资),0.45915835042726166,上海,image1/M00/34/5F/CgYXBlWXVPSAVjfKAAAcbZND2js676.jpg?cc=0.25363044161349535,徐汇区,文化娱乐,本科,2016-07-03 14:30:44,500-2000人,Android研发工程师,百视通,全职,"交通补助,午餐补助,通讯津贴,绩效奖金",2043152,15,20,14,移动开发,上市公司 带薪年假 绩效工资 通信补贴
17,1-3年,5,初创型(未融资),134.11966879898625,苏州,image1/M00/13/D6/CgYXBlUHdmyABzc-AADgH1-5HeI304.jpg,常熟市,电子商务 · 分类信息,本科,2016-07-03 14:30:29,50-150人,高级客户端开发（安卓Android/iOS）,常熟零距离,全职,"节日礼物,年底双薪,绩效奖金,年度旅游",2011498,7,10,434,移动开发,你的专业加上我们的平台，创造非凡客户端！
0,1-3年,5,初创型(未融资),50.6617588136989,苏州,image1/M00/13/D6/CgYXBlUHdmyABzc-AADgH1-5HeI304.jpg,常熟市,电子商务 · 分类信息,本科,2016-07-03 14:30:28,50-150人,高级运营编辑,常熟零距离,全职,"节日礼物,年底双薪,绩效奖金,年度旅游",2011503,7,10,181,编辑,虞城的生活由你主导
12,3-5年,16,成长型(A轮),12.98899475134424,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,杨浦区,移动互联网 · 电子商务,本科,2016-07-03 14:30:27,50-150人,Android高级开发工程师,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",438641,18,20,772,移动开发,晋升空间 牛人多多
0,1-3年,10,上市公司,2.8081657742127057,上海,image1/M00/00/0D/CgYXBlTUWCGADOqxAAEFL-txmvQ442.jpg,浦东新区,数据服务 · 移动互联网,本科,2016-07-03 14:27:16,500-2000人,商务经理（资源置换）,2345.com,全职,"员工股权激励,鼓励内部创业,互联网百强,13-16薪",1581333,13,16,38,市场/营销,千万用户 15薪 空间大
0,1-3年,10,上市公司,1.4744495677186005,上海,image1/M00/00/0D/CgYXBlTUWCGADOqxAAEFL-txmvQ442.jpg,浦东新区,数据服务 · 移动互联网,本科,2016-07-03 14:26:30,500-2000人,商务拓展经理,2345.com,全职,"员工股权激励,鼓励内部创业,互联网百强,13-16薪",1683831,14,18,23,市场/营销,六险一金，15薪，免费旅游，拓展训练
0,1年以下,5,成长型(A轮),1.1506889296166767,上海,image2/M00/05/EE/CgpzWlX4yiaAPXlHAAE6iPLmRcw429.jpg,普陀区,移动互联网 · O2O,大专,2016-07-03 14:26:05,500-2000人,房产租赁房屋管家,爱上租,全职,"技能培训,节日礼物,带薪年假,岗位晋升",2043151,7,10,13,销售,薪资5300+提成薪资无上限
5,5-10年,18,成长型(不需要融资),48.853811451853005,深圳,i/image/M00/00/AD/CgqKkVZSuGOARbxsAAAHZJwaVos975.jpg,南山区,移动互联网 · 电子商务,大专,2016-07-03 14:21:40,50-150人,PHP高级开发工程师,朗云科技,全职,"年底双薪,绩效奖金,带薪年假,交通补助",1980983,23,28,263,后端开发,至少13薪 员工福利好 妹子多 氛围好
0,5-10年,18,成长型(不需要融资),4.596259250866821,深圳,image2/M00/0F/BF/CgpzWlYp23OAHdDSAAA3xxEJc2c213.jpg?cc=0.8923847302794456,南山区,移动互联网 · 生活服务,本科,2016-07-03 14:19:40,150-500人,PHP高级工程师,一点创新,全职,"节日礼物,年底双薪,带薪年假,绩效奖金",2043150,21,25,64,后端开发,双休 项目前景好 员工活动丰富
0,1-3年,6,成熟型(D轮及以上),0.01031631182145525,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:51,500-2000人,实施,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043180,7,8,1,企业软件,半年调薪 国外旅游 项目补贴
0,1年以下,6,成熟型(D轮及以上),0.01031631182145525,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:47,500-2000人,项目实施,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043179,7,8,1,企业软件,半年调薪 国外旅游 项目补贴
3,1-3年,4,成长型(A轮),18.998828143757247,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,杨浦区,移动互联网 · 电子商务,大专,2016-07-03 14:30:24,50-150人,客服专员,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1592543,5,6,341,客服,晋升空间 领导nice
2,应届毕业生,5,成长型(A轮),9.585576557791354,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,杨浦区,移动互联网 · 电子商务,大专,2016-07-03 14:30:14,50-150人,业务拓展-品牌招募,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1688617,7,10,455,销售,晋升空间 领导nice 绩效
0,5-10年,35,成长型(不需要融资),3.185688307829668,深圳,image2/M00/0F/BF/CgpzWlYp23OAHdDSAAA3xxEJc2c213.jpg?cc=0.8923847302794456,南山区,移动互联网 · 生活服务,本科,2016-07-03 14:17:53,150-500人,PHP架构师,一点创新,全职,"节日礼物,年底双薪,带薪年假,绩效奖金",2043149,42,50,60,后端开发,项目前景好 年终福利丰厚 双休下班早
0,3-5年,10,成长型(A轮),56.69684645047149,上海,image1/M00/00/16/CgYXBlTUWEWAc7PFAABicMRY5KQ865.png,浦东新区,移动互联网  · 医疗健康,本科,2016-07-03 14:16:46,50-150人,数据工程师,华美络,全职,"带薪年假,岗位晋升,年终奖,扁平管理",1909455,14,18,115,后端开发,期权，年终奖，顶级工作环境
2,1-3年,5,成长型(A轮),25.356996030049693,上海,image1/M00/00/16/CgYXBlTUWEWAc7PFAABicMRY5KQ865.png,浦东新区,移动互联网  · 医疗健康,大专,2016-07-03 14:16:45,50-150人,运维工程师-技术支持,华美络,全职,"带薪年假,岗位晋升,年终奖,扁平管理",58235,6,8,68,运维,"五险一金,餐贴,通讯补贴,年终奖,出差补助"
0,1-3年,6,初创型(不需要融资),2.038474019105747,广州,i/image/M00/0A/3A/CgqKkVbT9PSAD5zFAAAbL0MyUXw437.jpg,天河区,移动互联网 · 社交网络,本科,2016-07-03 14:16:39,15-50人,UE/UI设计师,为新网络,全职,"专项奖金,股票期权,绩效奖金,岗位晋升",2043148,8,10,41,视觉设计,发展前景好，年终奖大大的
0,3-5年,15,成长型(不需要融资),1.0618961026098892,深圳,image2/M00/0F/BF/CgpzWlYp23OAHdDSAAA3xxEJc2c213.jpg?cc=0.8923847302794456,南山区,移动互联网 · 生活服务,大专,2016-07-03 14:16:24,150-500人,PHP后台工程师,一点创新,全职,"节日礼物,年底双薪,带薪年假,绩效奖金",2043147,20,25,20,后端开发,双休 五险一金 项目奖金丰富 妹子多
76,1-3年,5,成熟型(D轮及以上),267.9370405570276,上海,i/image/M00/02/2E/Cgp3O1aE48SAB_RkAAAlOrNr0AQ626.png,徐汇区,移动互联网 · 旅游,大专,2016-07-03 14:16:04,2000人以上,产品助理,同程旅游,全职,"绩效奖金,股票期权,专项奖金,年底双薪",1974086,6,8,974,产品经理,五险一金 平台好 发展空间大
5,1-3年,5,成熟型(D轮及以上),38.547383438327834,上海,i/image/M00/02/2E/Cgp3O1aE48SAB_RkAAAlOrNr0AQ626.png,徐汇区,移动互联网 · 旅游,大专,2016-07-03 14:16:01,2000人以上,旅游顾问,同程旅游,全职,"绩效奖金,股票期权,专项奖金,年底双薪",1974062,7,10,298,销售,五险一金 上升空间大
0,1-3年,4,成长型(A轮),0.34375584126233805,南宁,image1/M00/36/CB/CgYXBlWff6SALgvjAAA8G_c1URk419.jpg?cc=0.34265468502417207,青秀区,移动互联网,本科,2016-07-03 14:13:28,15-50人,UI设计师,人人优泊,全职,"带薪年假,岗位晋升,扁平管理,领导好",2043146,6,8,7,视觉设计,扁平化管理 福利活动多多
0,1-3年,15,成熟型(不需要融资),1.3753423697622318,北京,image1/M00/00/81/Cgo8PFTUXdiAcPkZAADCfmzCHEU176.jpg,,O2O · 教育,大专,2016-07-03 14:13:15,2000人以上,高级web前端,优胜教育集团,全职,"节日礼物,技能培训,绩效奖金,岗位晋升",2043145,20,25,60,前端开发,减压假、带薪年假、两次涨薪、美女如云
0,3-5年,15,初创型(不需要融资),1.8395985050466501,广州,i/image/M00/0A/3A/CgqKkVbT9PSAD5zFAAAbL0MyUXw437.jpg,天河区,移动互联网 · 社交网络,大专,2016-07-03 14:13:07,15-50人,架构师,为新网络,全职,"专项奖金,股票期权,绩效奖金,岗位晋升",2043144,17,20,37,高端技术职位,发展前景巨大，年终奖大大的
0,1-3年,4,初创型(不需要融资),1.6871611635036987,贵阳,i/image/M00/3F/98/CgqKkVd4qHmAbRkMAAAGY7zGJL8798.png,云岩区,移动互联网 · 数据服务,大专,2016-07-03 14:10:51,少于15人,UI设计师,方阵科技,全职,,2043143,6,8,15,视觉设计,五险、项目绩效、项目创意奖
0,应届毕业生,6,成熟型(D轮及以上),0.09284680639309724,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:42,500-2000人,销售,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043178,7,8,9,销售,美味三餐 提供户外活动场地 （足球 篮球 ）
0,1年以下,5,成熟型(D轮及以上),0.0206326236429105,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:37,500-2000人,项目实施,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043177,5,6,2,企业软件,半年调薪 工作日免费三餐 国外旅游
1,3-5年,6,成长型(A轮),3.5326619224219824,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,,移动互联网 · 电子商务,本科,2016-07-03 14:30:12,50-150人,中高级美工,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1976849,8,10,154,视觉设计,晋升空间 领导nice
8,3-5年,5,成长型(A轮),49.59728095351594,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,杨浦区,移动互联网 · 电子商务,大专,2016-07-03 14:29:59,50-150人,平面设计师,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1912382,7,10,2456,视觉设计,晋升空间 领导nice
5,1-3年,6,成长型(A轮),75.83510905731141,上海,image1/M00/00/16/CgYXBlTUWEWAc7PFAABicMRY5KQ865.png,浦东新区,移动互联网  · 医疗健康,本科,2016-07-03 14:16:44,50-150人,Java,华美络,全职,"带薪年假,岗位晋升,年终奖,扁平管理",58185,9,12,99,后端开发,"五险一金,餐费补贴,通讯补贴,年终奖"
0,3-5年,10,成长型(A轮),34.320399251934305,上海,image1/M00/00/16/CgYXBlTUWEWAc7PFAABicMRY5KQ865.png,浦东新区,移动互联网  · 医疗健康,本科,2016-07-03 14:16:42,50-150人,高级C++工程师,华美络,全职,"带薪年假,岗位晋升,年终奖,扁平管理",624982,15,20,79,后端开发,移动医疗创新企业
4,1-3年,5,成熟型(D轮及以上),38.788519885216395,上海,i/image/M00/02/2E/Cgp3O1aE48SAB_RkAAAlOrNr0AQ626.png,徐汇区,移动互联网 · 旅游,大专,2016-07-03 14:16:00,2000人以上,旅游顾问,同程旅游,全职,"绩效奖金,股票期权,专项奖金,年底双薪",1974047,6,8,341,销售,五险一金 上升空间大
11,1-3年,5,成熟型(D轮及以上),38.85741601289884,上海,i/image/M00/02/2E/Cgp3O1aE48SAB_RkAAAlOrNr0AQ626.png,徐汇区,移动互联网 · 旅游,大专,2016-07-03 14:15:58,2000人以上,旅游顾问,同程旅游,全职,"绩效奖金,股票期权,专项奖金,年底双薪",1974030,6,8,357,销售,五险一金 晋升空间大 加班补贴
0,3-5年,8,初创型(天使轮),2.5400368134734643,重庆,image1/M00/34/2D/Cgo8PFWWLhuAQ-7yAAcw7rA53uI199.png,,移动互联网 · O2O,大专,2016-07-03 14:10:13,15-50人,市场策划经理,跑巢,全职,"技能培训,节日礼物,年底双薪,带薪年假",2043142,9,10,20,市场/营销,收获大于付出！
0,5-10年,20,成熟型(不需要融资),1.7879450806909012,北京,image1/M00/00/81/Cgo8PFTUXdiAcPkZAADCfmzCHEU176.jpg,朝阳区,O2O · 教育,本科,2016-07-03 14:09:29,2000人以上,资深Java 架构师,优胜教育集团,全职,"节日礼物,技能培训,绩效奖金,岗位晋升",856871,27,35,78,后端开发,带薪年假、减压假、员工旅游、下午茶
17,1-3年,6,上市公司,87.95897498348995,杭州,image1/M00/00/65/CgYXBlTUXV-ACZjJAAA_6cy3VfY537.jpg,西湖区,电子商务,本科,2016-07-03 14:08:54,150-500人,软件产品运营专员,网营科技,全职,"技能培训,岗位晋升,年度旅游,PM2.5少",1797529,7,8,295,运营,五险一金 周末双休 餐饮补贴 带薪年假
0,1-3年,15,成熟型(不需要融资),1.1690410142978969,北京,image1/M00/00/81/Cgo8PFTUXdiAcPkZAADCfmzCHEU176.jpg,朝阳区,O2O · 教育,本科,2016-07-03 14:08:53,2000人以上,高级Java工程师,优胜教育集团,全职,"节日礼物,技能培训,绩效奖金,岗位晋升",2043141,20,25,51,后端开发,团队氛围好 发展空间大 弹性工作制
6,1-3年,10,上市公司,113.57768931500426,杭州,image1/M00/00/65/CgYXBlTUXV-ACZjJAAA_6cy3VfY537.jpg,西湖区,电子商务,大专,2016-07-03 14:08:52,150-500人,Java工程师,网营科技,全职,"技能培训,岗位晋升,年度旅游,PM2.5少",1777760,13,16,293,后端开发,五险一金 周末双休 餐饮补贴 带薪年假
1,1-3年,4,成长型(A轮),3.241126503330616,成都,image1/M00/36/CB/CgYXBlWff6SALgvjAAA8G_c1URk419.jpg?cc=0.34265468502417207,高新区,移动互联网,大专,2016-07-03 14:07:56,15-50人,UI设计师,人人优泊,全职,"带薪年假,岗位晋升,扁平管理,领导好",1666268,6,8,56,视觉设计,五险一金 扁平化管理 福利活动多多
21,1-3年,7,初创型(天使轮),187.36717823803394,上海,i/image/M00/02/B6/Cgp3O1aYwIGAZI5GAAA2iaq3Qas633.jpg,徐汇区,移动互联网 · O2O,本科,2016-07-03 14:05:45,15-50人,新媒体编辑,AMILY美荔,全职,"年底双薪,节日礼物,技能培训,绩效奖金",1931078,8,10,925,编辑,下午茶、SPA补贴、团建大餐 各种福利
0,1年以下,4,成熟型(D轮及以上),0.061897870928731495,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,大专,2016-07-03 15:07:31,500-2000人,销售,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043176,5,6,6,销售,半年调薪 工作日美味三餐
0,1-3年,6,成熟型(D轮及以上),0.030948935464365748,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:07:19,500-2000人,软件测试,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043174,7,8,3,测试,员工旅游、工作日美味三餐、舒心的工作氛围
2,1年以下,4,成长型(A轮),9.197845371184064,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,杨浦区,移动互联网 · 电子商务,本科,2016-07-03 14:29:57,50-150人,服装买手,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1552567,6,8,230,供应链,晋升空间 领导nice
5,5-10年,20,成长型(A轮),13.721375881602457,上海,i/image/M00/27/BA/Cgp3O1cosNSAdVQ9AABAu64UFVQ141.jpg,,移动互联网 · 电子商务,本科,2016-07-03 14:29:43,50-150人,移动产品经理,小鹿美美,全职,"绩效奖金,岗位晋升,年度旅游,扁平管理",1979852,25,30,784,产品经理,晋升空间 同事相处和诣
4,1-3年,5,成长型(A轮),26.228454340238248,上海,image1/M00/00/16/CgYXBlTUWEWAc7PFAABicMRY5KQ865.png,浦东新区,移动互联网  · 医疗健康,大专,2016-07-03 14:16:39,50-150人,前端美工-WEB,华美络,全职,"带薪年假,岗位晋升,年终奖,扁平管理",1998241,7,9,89,前端开发,舒适工作环境，良好团队氛围，各种补助
4,1-3年,10,成熟型(D轮及以上),41.35742119599924,北京,image2/M00/11/B3/CgqLKVYzPlqAAAttAAAPLDWu9X8332.png?cc=0.36241912795230746,,移动互联网 · O2O,大专,2016-07-03 14:04:26,2000人以上,销售推广,大众点评,全职,"带薪年假,交通补助",1923900,15,20,110,市场/营销,五险一金，
2,1-3年,10,成熟型(D轮及以上),34.37479181909598,北京,image2/M00/11/B3/CgqLKVYzPlqAAAttAAAPLDWu9X8332.png?cc=0.36241912795230746,朝阳区,移动互联网 · O2O,大专,2016-07-03 14:04:25,2000人以上,销售顾问,大众点评,全职,"带薪年假,交通补助",1913043,15,20,120,销售,五险一金，优厚奖金和晋升制度
